0.232551 23168
0.233151 24616
0.233392 26064
0.233993 27512
0.234593 28960
0.234834 30408
0.235434 31856
0.27682 33304
0.27706 34752
0.278022 36200
0.278262 37648
0.278502 39096
0.279103 40544
0.280064 41992
0.280305 43440
0.280545 44888
0.281146 46336
0.281386 47784
0.32145 49232
0.321691 50680
0.321931 52128
0.323253 53576
0.323493 55024
0.323733 56472
0.323974 57920
0.324574 59368
0.324815 60816
0.326136 62264
0.326377 63712
0.326617 65160
0.326857 66608
0.327819 68056
0.328059 69504
0.328299 70952
0.36596 72400
0.3662 73848
0.366441 75296
0.366681 76744
0.366921 78192
0.368604 79640
0.368844 81088
0.369084 82536
0.369325 83984
0.369565 85432
0.369805 86880
0.370766 88328
0.371007 89776
0.371247 91224
0.372929 92672
0.37317 94120
0.37341 95568
0.37365 97016
0.373891 98464
0.374131 99912
0.375453 101360
0.375693 102808
0.375933 104256
0.376174 105704
0.41083 107152
0.411071 108600
0.411311 110048
0.411551 111496
0.411792 112944
0.412032 114392
0.412272 115840
0.412513 117288
0.414916 118736
0.415156 120184
0.415396 121632
0.415637 123080
0.415877 124528
0.416117 125976
0.416358 127424
0.416598 128872
0.416838 130320
0.41816 131768
0.4184 133216
0.418641 134664
0.418881 136112
0.421284 137560
0.421525 139008
0.421765 140456
0.422005 141904
0.422246 143352
0.422486 144800
0.422726 146248
0.422967 147696
0.423207 149144
0.424889 150592
0.425129 152040
0.42537 153488
0.42561 154936
0.42585 156384
0.426091 157832
0.456061 159280
0.456302 160728
0.456542 162176
0.456782 163624
0.457022 165072
0.457263 166520
0.457503 167968
0.457743 169416
0.457984 170864
0.458224 172312
0.458464 173760
0.458705 175208
0.462189 176656
0.46243 178104
0.46267 179552
0.46291 181000
0.463151 182448
0.463391 183896
0.463631 185344
0.463872 186792
0.464112 188240
0.464352 189688
0.464593 191136
0.464833 192584
0.465073 194032
0.465314 195480
0.466996 196928
0.467236 198376
0.467476 199824
0.467717 201272
0.467957 202720
0.468197 204168
0.471682 205616
0.471922 207064
0.472163 208512
0.472403 209960
0.472643 211408
0.472884 212856
0.473124 214304
0.473364 215752
0.473605 217200
0.473845 218648
0.474085 220096
0.474326 221544
0.474566 222992
0.476969 224440
0.477209 225888
0.47745 227336
0.47769 228784
0.47793 230232
0.478171 231680
0.478411 233128
0.478651 234576
0.478892 236024
0.501652 237472
0.501893 238920
0.502133 240368
0.502373 241816
0.502614 243264
0.502854 244712
0.503094 246160
0.503335 247608
0.503575 249056
0.503815 250504
0.504056 251952
0.504296 253400
0.504536 254848
0.504777 256296
0.505017 257744
0.505257 259192
0.505498 260640
0.505738 262088
0.511025 263536
0.511265 264984
0.511506 266432
0.511746 267880
0.511986 269328
0.512227 270776
0.512467 272224
0.512707 273672
0.512948 275120
0.513188 276568
0.513428 278016
0.513668 279464
0.513909 280912
0.514149 282360
0.514389 283808
0.51463 285256
0.51487 286704
0.51511 288152
0.515351 289600
0.515591 291048
0.515831 292496
0.518235 293944
0.518475 295392
0.518715 296840
0.518956 298288
0.519196 299736
0.519436 301184
0.519676 302632
0.519917 304080
0.520157 305528
0.525084 306976
0.525324 308424
0.525564 309872
0.525805 311320
0.526045 312768
0.526285 314216
0.526526 315664
0.526766 317112
0.527006 318560
0.527247 320008
0.527487 321456
0.527727 322904
0.527968 324352
0.528208 325800
0.528448 327248
0.528688 328696
0.528929 330144
0.529169 331592
0.529409 333040
0.52965 334488
0.533134 335936
0.533375 337384
0.533615 338832
0.533855 340280
0.534096 341728
0.534336 343176
0.534576 344624
0.534817 346072
0.535057 347520
0.535297 348968
0.535538 350416
0.535778 351864
0.536018 353312
0.547965 354760
0.548205 356208
0.548445 357656
0.548686 359104
0.548926 360552
0.549166 362000
0.549407 363448
0.549647 364896
0.549887 366344
0.550128 367792
0.550368 369240
0.550608 370688
0.550849 372136
0.551089 373584
0.551329 375032
0.55157 376480
0.55181 377928
0.55205 379376
0.552291 380824
0.552531 382272
0.552771 383720
0.553011 385168
0.553252 386616
0.553492 388064
0.553732 389512
0.553973 390960
0.554213 392408
0.562023 393856
0.562264 395304
0.562504 396752
0.562744 398200
0.562985 399648
0.563225 401096
0.563465 402544
0.563706 403992
0.563946 405440
0.564186 406888
0.564427 408336
0.564667 409784
0.564907 411232
0.565148 412680
0.565388 414128
0.565628 415576
0.565869 417024
0.566109 418472
0.566349 419920
0.56659 421368
0.56683 422816
0.56707 424264
0.567311 425712
0.567551 427160
0.567791 428608
0.568031 430056
0.568272 431504
0.568512 432952
0.568752 434400
0.568993 435848
0.569233 437296
0.569473 438744
0.572958 440192
0.573198 441640
0.573439 443088
0.573679 444536
0.573919 445984
0.57416 447432
0.5744 448880
0.57464 450328
0.574881 451776
0.575121 453224
0.575361 454672
0.575602 456120
0.575842 457568
0.583292 459016
0.583532 460464
0.583772 461912
0.584013 463360
0.584253 464808
0.584493 466256
0.584734 467704
0.584974 469152
0.585214 470600
0.585455 472048
0.585695 473496
0.585935 474944
0.586176 476392
0.586416 477840
0.586656 479288
0.586897 480736
0.587137 482184
0.587377 483632
0.587618 485080
0.587858 486528
0.588098 487976
0.588339 489424
0.588579 490872
0.588819 492320
0.589059 493768
0.5893 495216
0.58954 496664
0.58978 498112
0.590021 499560
0.590261 501008
0.595188 502456
0.595428 503904
0.595668 505352
0.595909 506800
0.596149 508248
0.596389 509696
0.59663 511144
0.59687 512592
0.59711 514040
0.597351 515488
0.597591 516936
0.597831 518384
0.598071 519832
0.598312 521280
0.598552 522728
0.598792 524176
0.599033 525624
0.599273 527072
0.599513 528520
0.599754 529968
0.609727 531416
0.609967 532864
0.610208 534312
0.610448 535760
0.610688 537208
0.610929 538656
0.611169 540104
0.611409 541552
0.61165 543000
0.61189 544448
0.61213 545896
0.612371 547344
0.612611 548792
0.612851 550240
0.613091 551688
0.613332 553136
0.613572 554584
0.613812 556032
0.614053 557480
0.614293 558928
0.614533 560376
0.614774 561824
0.615014 563272
0.615254 564720
0.615495 566168
0.615735 567616
0.615975 569064
0.616216 570512
0.616456 571960
0.616696 573408
0.616937 574856
0.617177 576304
0.617417 577752
0.617658 579200
0.617898 580648
0.618138 582096
0.618379 583544
0.618619 584992
0.618859 586440
0.619099 587888
0.630875 589336
0.631115 590784
0.631356 592232
0.631596 593680
0.631836 595128
0.632077 596576
0.632317 598024
0.632557 599472
0.632798 600920
0.633038 602368
0.633278 603816
0.633519 605264
0.633759 606712
0.633999 608160
0.63424 609608
0.63448 611056
0.63472 612504
0.634961 613952
0.635201 615400
0.635441 616848
0.635682 618296
0.635922 619744
0.636162 621192
0.636403 622640
0.636643 624088
0.636883 625536
0.637123 626984
0.637364 628432
0.637604 629880
0.637844 631328
0.638085 632776
0.638325 634224
0.638565 635672
0.638806 637120
0.639046 638568
0.639286 640016
0.639527 641464
0.639767 642912
0.640007 644360
0.640248 645808
0.640488 647256
0.640728 648704
0.640969 650152
0.641209 651600
0.641449 653048
0.64169 654496
0.64193 655944
0.64217 657392
0.647097 658840
0.647337 660288
0.647577 661736
0.647818 663184
0.648058 664632
0.648298 666080
0.648539 667528
0.648779 668976
0.649019 670424
0.64926 671872
0.6495 673320
0.64974 674768
0.649981 676216
0.650221 677664
0.650461 679112
0.650702 680560
0.650942 682008
0.651182 683456
0.651423 684904
0.651663 686352
0.662718 687800
0.662958 689248
0.663198 690696
0.663439 692144
0.663679 693592
0.663919 695040
0.664159 696488
0.6644 697936
0.66464 699384
0.66488 700832
0.665121 702280
0.665361 703728
0.665601 705176
0.665842 706624
0.666082 708072
0.666322 709520
0.666563 710968
0.666803 712416
0.667043 713864
0.667284 715312
0.667524 716760
0.667764 718208
0.668005 719656
0.668245 721104
0.668485 722552
0.668726 724000
0.668966 725448
0.669206 726896
0.669447 728344
0.669687 729792
0.669927 731240
0.670167 732688
0.670408 734136
0.670648 735584
0.670888 737032
0.671129 738480
0.671369 739928
0.671609 741376
0.67185 742824
0.67209 744272
0.67233 745720
0.672571 747168
0.672811 748616
0.673051 750064
0.673292 751512
0.680742 752960
0.680982 754408
0.681222 755856
0.681463 757304
0.681703 758752
0.681943 760200
0.682183 761648
0.682424 763096
0.682664 764544
0.682904 765992
0.683145 767440
0.683385 768888
0.683625 770336
0.683866 771784
0.684106 773232
0.684346 774680
0.684587 776128
0.684827 777576
0.685067 779024
0.685308 780472
0.685548 781920
0.685788 783368
0.686029 784816
0.686269 786264
0.686509 787712
0.68675 789160
0.68699 790608
0.68723 792056
0.687471 793504
0.687711 794952
0.70237 796400
0.702611 797848
0.702851 799296
0.703091 800744
0.703332 802192
0.703572 803640
0.703812 805088
0.704053 806536
0.704293 807984
0.704533 809432
0.704774 810880
0.705014 812328
0.705254 813776
0.705495 815224
0.705735 816672
0.705975 818120
0.706215 819568
0.706456 821016
0.706696 822464
0.706936 823912
0.707177 825360
0.707417 826808
0.707657 828256
0.707898 829704
0.708138 831152
0.708378 832600
0.708619 834048
0.708859 835496
0.709099 836944
0.70934 838392
0.70958 839840
0.70982 841288
0.710061 842736
0.710301 844184
0.710541 845632
0.710782 847080
0.711022 848528
0.711262 849976
0.711503 851424
0.711743 852872
0.711983 854320
0.712223 855768
0.712464 857216
0.712704 858664
0.712944 860112
0.713185 861560
0.713425 863008
0.713665 864456
0.713906 865904
0.714146 867352
0.714386 868800
0.714627 870248
0.714867 871696
0.715107 873144
0.715348 874592
0.715588 876040
0.715828 877488
0.716069 878936
0.716309 880384
0.716549 881832
0.734093 883280
0.734333 884728
0.734573 886176
0.734814 887624
0.735054 889072
0.735294 890520
0.735535 891968
0.735775 893416
0.736015 894864
0.736255 896312
0.736496 897760
0.736736 899208
0.736976 900656
0.737217 902104
0.737457 903552
0.737697 905000
0.737938 906448
0.738178 907896
0.738418 909344
0.738659 910792
0.738899 912240
0.739139 913688
0.73938 915136
0.73962 916584
0.73986 918032
0.740101 919480
0.740341 920928
0.740581 922376
0.740822 923824
0.741062 925272
0.741302 926720
0.741543 928168
0.741783 929616
0.742023 931064
0.742263 932512
0.742504 933960
0.742744 935408
0.742984 936856
0.743225 938304
0.743465 939752
0.743705 941200
0.743946 942648
0.744186 944096
0.744426 945544
0.744667 946992
0.744907 948440
0.745147 949888
0.745388 951336
0.745628 952784
0.745868 954232
0.746109 955680
0.746349 957128
0.746589 958576
0.74683 960024
0.74707 961472
0.74731 962920
0.747551 964368
0.747791 965816
0.748031 967264
0.748271 968712
0.748512 970160
0.748752 971608
0.748992 973056
0.749233 974504
0.749473 975952
0.749713 977400
0.749954 978848
0.750194 980296
0.750434 981744
0.750675 983192
0.750915 984640
0.751155 986088
0.758605 987536
0.758846 988984
0.759086 990432
0.759326 991880
0.759567 993328
0.759807 994776
0.760047 996224
0.760287 997672
0.760528 999120
0.760768 1000568
0.761008 1002016
0.761249 1003464
0.761489 1004912
0.761729 1006360
0.76197 1007808
0.76221 1009256
0.76245 1010704
0.762691 1012152
0.762931 1013600
0.763171 1015048
0.763412 1016496
0.763652 1017944
0.763892 1019392
0.764133 1020840
0.764373 1022288
0.764613 1023736
0.764854 1025184
0.765094 1026632
0.765334 1028080
0.765575 1029528
0.782036 1030976
0.782277 1032424
0.782517 1033872
0.782757 1035320
0.782998 1036768
0.783238 1038216
0.783478 1039664
0.783719 1041112
0.783959 1042560
0.784199 1044008
0.78444 1045456
0.78468 1046904
0.78492 1048352
0.785161 1049800
0.785401 1051248
0.785641 1052696
0.785882 1054144
0.786122 1055592
0.786362 1057040
0.786603 1058488
0.786843 1059936
0.787083 1061384
0.787323 1062832
0.787564 1064280
0.787804 1065728
0.788044 1067176
0.788285 1068624
0.788525 1070072
0.788765 1071520
0.789006 1072968
0.789246 1074416
0.789486 1075864
0.789727 1077312
0.789967 1078760
0.790207 1080208
0.790448 1081656
0.790688 1083104
0.790928 1084552
0.791169 1086000
0.791409 1087448
0.791649 1088896
0.79189 1090344
0.79213 1091792
0.79237 1093240
0.792611 1094688
0.792851 1096136
0.793091 1097584
0.793331 1099032
0.793572 1100480
0.793812 1101928
0.794052 1103376
0.794293 1104824
0.794533 1106272
0.794773 1107720
0.795014 1109168
0.795254 1110616
0.795494 1112064
0.795735 1113512
0.795975 1114960
0.796457 1113512
0.796577 1112064
0.796698 1109881
0.796818 1109153
0.796939 1106978
0.797059 1104824
0.797179 1101928
0.797299 1100480
0.804629 1097584
0.804749 1096601
0.804869 1093240
0.804989 1091792
0.805109 1088896
0.80523 1087448
0.80535 1084776
0.80547 1084048
0.80559 1080208
0.80571 1078760
0.80583 1075864
0.805951 1074416
0.806071 1072223
0.806191 1070072
0.806311 1067176
0.806431 1065728
0.806551 1062832
0.806672 1061846
0.806792 1058488
0.806912 1057040
0.807032 1054144
0.807152 1052696
0.807272 1050021
0.807392 1049294
0.807513 1045456
0.807633 1044008
0.807753 1041112
0.807873 1039664
0.807993 1037469
0.808113 1035320
0.808234 1032424
0.808354 1030976
0.808474 1028080
0.808594 1027092
0.808714 1023736
0.808834 1022288
0.808955 1019392
0.809075 1017944
0.809195 1015267
0.809315 1014539
0.809435 1010704
0.809555 1009256
0.809676 1006360
0.809796 1004912
0.809916 1002714
0.810036 1000568
